Model,M,N,K,SM,SN,SK,Q,QN,SP,Method,Time(ms),TFLOPS,Bandwidth(GB/s)
llama-3-8B,4096,4096,14336,1,1,14336,False,16,CC,MXBLAS,0.5485,876.97,275.28
llama-3-8B,4096,4096,14336,1,1,14336,False,16,CC,FB_GEMM,0.5600,859.04,269.65
llama-3-8B,4096,4096,14336,1,1,14336,False,16,CC,SG_LANG,0.6247,770.06,241.72
llama-3-8B,4096,128256,4096,4096,128256,4096,False,16,TT,MXBLAS,4.8260,891.74,330.04
llama-3-8B,4096,128256,4096,4096,128256,4096,False,16,TT,COAT,5.2243,823.75,304.88
llama-3-8B,4096,128256,4096,4096,128256,4096,False,16,TT,CUTLASS,7.0559,609.92,225.74
llama-3-8B,4096,128256,4096,4096,128256,4096,False,16,TT,TE_CUBLAS,4.5120,953.80,353.01
llama-3-8B,4096,128256,4096,1,128,128,False,16,GB,MXBLAS,5.2010,827.45,306.25
llama-3-8B,4096,128256,4096,1,128,128,False,16,GB,DEEP_GEMM,6.6083,651.23,241.03
llama-3-8B,4096,128256,4096,1,128,128,False,16,GB,CUTLASS,7.9004,544.73,201.61
llama-3-8B,4096,128256,4096,1,128,128,False,16,GB,SG_LANG,16.3142,263.79,97.63
llama-3-8B,4096,128256,4096,128,128,128,False,16,BB,MXBLAS,6.5240,659.65,244.14
llama-3-8B,4096,128256,4096,128,128,128,False,16,BB,FB_GEMM,7.7222,557.30,206.26
llama-3-8B,4096,128256,4096,128,128,128,False,16,BB,CUTLASS,19.4163,221.65,82.03
llama-3-8B,4096,128256,4096,1,1,4096,False,16,CC,MXBLAS,4.7320,909.46,336.60
llama-3-8B,4096,128256,4096,1,1,4096,False,16,CC,FB_GEMM,5.1149,841.37,311.40
llama-3-8B,4096,128256,4096,1,1,4096,False,16,CC,SG_LANG,6.1522,699.52,258.90
llama-3-8B,8192,4096,4096,8192,4096,4096,False,16,TT,MXBLAS,0.6664,412.49,176.23
llama-3-8B,8192,4096,4096,8192,4096,4096,False,16,TT,COAT,0.3338,823.37,351.78
llama-3-8B,8192,4096,4096,8192,4096,4096,False,16,TT,CUTLASS,0.4438,619.38,264.63
llama-3-8B,8192,4096,4096,8192,4096,4096,False,16,TT,TE_CUBLAS,0.7688,357.52,152.75
llama-3-8B,8192,4096,4096,1,128,128,False,16,GB,MXBLAS,0.3774,728.35,311.18
llama-3-8B,8192,4096,4096,1,128,128,False,16,GB,DEEP_GEMM,0.4424,621.27,265.43
llama-3-8B,8192,4096,4096,1,128,128,False,16,GB,CUTLASS,0.5437,505.58,216.01
llama-3-8B,8192,4096,4096,1,128,128,False,16,GB,SG_LANG,0.5428,506.38,216.35
llama-3-8B,8192,4096,4096,128,128,128,False,16,BB,MXBLAS,0.4261,645.15,275.64
llama-3-8B,8192,4096,4096,128,128,128,False,16,BB,FB_GEMM,1.0282,267.33,114.22
llama-3-8B,8192,4096,4096,128,128,128,False,16,BB,CUTLASS,0.5308,517.88,221.26
llama-3-8B,8192,4096,4096,1,1,4096,False,16,CC,MXBLAS,0.6482,424.09,181.19
llama-3-8B,8192,4096,4096,1,1,4096,False,16,CC,FB_GEMM,0.3188,862.17,368.36
llama-3-8B,8192,4096,4096,1,1,4096,False,16,CC,SG_LANG,0.2975,923.97,394.76
llama-3-8B,8192,14336,4096,8192,14336,4096,False,16,TT,MXBLAS,1.0350,929.54,316.09
llama-3-8B,8192,14336,4096,8192,14336,4096,False,16,TT,COAT,2.9210,329.37,112.00
llama-3-8B,8192,14336,4096,8192,14336,4096,False,16,TT,CUTLASS,3.7828,254.33,86.48
llama-3-8B,8192,14336,4096,8192,14336,4096,False,16,TT,TE_CUBLAS,2.5450,378.02,128.55
llama-3-8B,8192,14336,4096,1,128,128,False,16,GB,MXBLAS,1.1920,807.11,274.46
llama-3-8B,8192,14336,4096,1,128,128,False,16,GB,DEEP_GEMM,3.5694,269.53,91.66
llama-3-8B,8192,14336,4096,1,128,128,False,16,GB,CUTLASS,1.8137,530.44,180.38
llama-3-8B,8192,14336,4096,1,128,128,False,16,GB,SG_LANG,1.7924,536.75,182.52
llama-3-8B,8192,14336,4096,128,128,128,False,16,BB,MXBLAS,3.2840,292.96,99.62
llama-3-8B,8192,14336,4096,128,128,128,False,16,BB,FB_GEMM,1.7691,543.82,184.93
llama-3-8B,8192,14336,4096,128,128,128,False,16,BB,CUTLASS,1.8282,526.25,178.95
llama-3-8B,8192,14336,4096,1,1,4096,False,16,CC,MXBLAS,1.3830,695.64,236.56
llama-3-8B,8192,14336,4096,1,1,4096,False,16,CC,FB_GEMM,1.7562,547.83,186.29
llama-3-8B,8192,14336,4096,1,1,4096,False,16,CC,SG_LANG,1.3316,722.47,245.68
llama-3-8B,8192,4096,14336,8192,4096,14336,False,16,TT,MXBLAS,1.0640,904.20,228.64
llama-3-8B,8192,4096,14336,8192,4096,14336,False,16,TT,COAT,1.0331,931.27,235.48
llama-3-8B,8192,4096,14336,8192,4096,14336,False,16,TT,CUTLASS,1.3589,708.00,179.02
llama-3-8B,8192,4096,14336,8192,4096,14336,False,16,TT,TE_CUBLAS,1.0740,895.78,226.51
llama-3-8B,8192,4096,14336,1,128,128,False,16,GB,MXBLAS,1.2170,790.53,199.89
llama-3-8B,8192,4096,14336,1,128,128,False,16,GB,DEEP_GEMM,3.5107,274.04,69.29
llama-3-8B,8192,4096,14336,1,128,128,False,16,GB,CUTLASS,1.5979,602.09,152.24
llama-3-8B,8192,4096,14336,1,128,128,False,16,GB,SG_LANG,1.7929,536.59,135.68
llama-3-8B,8192,4096,14336,128,128,128,False,16,BB,MXBLAS,3.7670,255.39,64.58
llama-3-8B,8192,4096,14336,128,128,128,False,16,BB,FB_GEMM,1.6617,578.98,146.40
llama-3-8B,8192,4096,14336,128,128,128,False,16,BB,CUTLASS,1.5786,609.45,154.11
llama-3-8B,8192,4096,14336,1,1,14336,False,16,CC,MXBLAS,0.9925,969.37,245.11
llama-3-8B,8192,4096,14336,1,1,14336,False,16,CC,FB_GEMM,1.0915,881.41,222.87
llama-3-8B,8192,4096,14336,1,1,14336,False,16,CC,SG_LANG,2.9667,324.29,82.00
llama-3-8B,8192,128256,4096,8192,128256,4096,False,16,TT,MXBLAS,20.4930,420.00,129.81
llama-3-8B,8192,128256,4096,8192,128256,4096,False,16,TT,COAT,10.7380,801.56,247.74
llama-3-8B,8192,128256,4096,8192,128256,4096,False,16,TT,CUTLASS,13.4618,639.38,197.61
llama-3-8B,8192,128256,4096,8192,128256,4096,False,16,TT,TE_CUBLAS,14.0530,612.48,189.30
llama-3-8B,8192,128256,4096,1,128,128,False,16,GB,MXBLAS,10.9190,788.27,243.63
llama-3-8B,8192,128256,4096,1,128,128,False,16,GB,DEEP_GEMM,13.6216,631.87,195.30
llama-3-8B,8192,128256,4096,1,128,128,False,16,GB,CUTLASS,19.6150,438.80,135.62
llama-3-8B,8192,128256,4096,1,128,128,False,16,GB,SG_LANG,16.6514,516.90,159.76
llama-3-8B,8192,128256,4096,128,128,128,False,16,BB,MXBLAS,12.5570,685.44,211.85
llama-3-8B,8192,128256,4096,128,128,128,False,16,BB,FB_GEMM,15.2360,564.92,174.60
llama-3-8B,8192,128256,4096,128,128,128,False,16,BB,CUTLASS,15.9446,539.81,166.84
llama-3-8B,8192,128256,4096,1,1,4096,False,16,CC,MXBLAS,9.7820,879.90,271.95
llama-3-8B,8192,128256,4096,1,1,4096,False,16,CC,FB_GEMM,10.3539,831.29,256.93
llama-3-8B,8192,128256,4096,1,1,4096,False,16,CC,SG_LANG,13.3235,646.01,199.66
llama-3-8B,16384,4096,4096,16384,4096,4096,False,16,TT,MXBLAS,0.5975,920.07,365.02
llama-3-8B,16384,4096,4096,16384,4096,4096,False,16,TT,COAT,1.3308,413.11,163.89
llama-3-8B,16384,4096,4096,16384,4096,4096,False,16,TT,CUTLASS,0.8986,611.81,242.72
llama-3-8B,16384,4096,4096,16384,4096,4096,False,16,TT,TE_CUBLAS,0.5966,921.54,365.60
llama-3-8B,16384,4096,4096,1,128,128,False,16,GB,MXBLAS,1.7890,307.30,121.91
llama-3-8B,16384,4096,4096,1,128,128,False,16,GB,DEEP_GEMM,0.8550,642.97,255.08
llama-3-8B,16384,4096,4096,1,128,128,False,16,GB,CUTLASS,1.0726,512.56,203.35
llama-3-8B,16384,4096,4096,1,128,128,False,16,GB,SG_LANG,2.7320,201.23,79.83
llama-3-8B,16384,4096,4096,128,128,128,False,16,BB,MXBLAS,0.7794,705.31,279.82
llama-3-8B,16384,4096,4096,128,128,128,False,16,BB,FB_GEMM,0.9969,551.47,218.79
llama-3-8B,16384,4096,4096,128,128,128,False,16,BB,CUTLASS,1.0671,515.17,204.38
llama-3-8B,16384,4096,4096,1,1,4096,False,16,CC,MXBLAS,0.6119,898.42,356.43
llama-3-8B,16384,4096,4096,1,1,4096,False,16,CC,FB_GEMM,0.6282,875.20,347.22
llama-3-8B,16384,4096,4096,1,1,4096,False,16,CC,SG_LANG,0.6926,793.79,314.92
llama-3-8B,16384,14336,4096,16384,14336,4096,False,16,TT,MXBLAS,2.0290,948.32,293.54
llama-3-8B,16384,14336,4096,16384,14336,4096,False,16,TT,COAT,5.1921,370.59,114.71
llama-3-8B,16384,14336,4096,16384,14336,4096,False,16,TT,CUTLASS,3.0206,637.00,197.18
llama-3-8B,16384,14336,4096,16384,14336,4096,False,16,TT,TE_CUBLAS,2.0580,934.96,289.40
llama-3-8B,16384,14336,4096,1,128,128,False,16,GB,MXBLAS,2.3220,828.66,256.50
llama-3-8B,16384,14336,4096,1,128,128,False,16,GB,DEEP_GEMM,2.8995,663.62,205.41
llama-3-8B,16384,14336,4096,1,128,128,False,16,GB,CUTLASS,3.7155,517.87,160.30
llama-3-8B,16384,14336,4096,1,128,128,False,16,GB,SG_LANG,3.7158,517.82,160.28
llama-3-8B,16384,14336,4096,128,128,128,False,16,BB,MXBLAS,6.4690,297.44,92.07
llama-3-8B,16384,14336,4096,128,128,128,False,16,BB,FB_GEMM,4.5799,420.13,130.05
llama-3-8B,16384,14336,4096,128,128,128,False,16,BB,CUTLASS,3.6514,526.96,163.11
llama-3-8B,16384,14336,4096,1,1,4096,False,16,CC,MXBLAS,2.0650,931.79,288.42
llama-3-8B,16384,14336,4096,1,1,4096,False,16,CC,FB_GEMM,2.1795,882.85,273.27
llama-3-8B,16384,14336,4096,1,1,4096,False,16,CC,SG_LANG,6.7999,282.97,87.59
llama-3-8B,16384,4096,14336,16384,4096,14336,False,16,TT,MXBLAS,2.1420,898.29,199.73
llama-3-8B,16384,4096,14336,16384,4096,14336,False,16,TT,COAT,2.0363,944.90,210.09
llama-3-8B,16384,4096,14336,16384,4096,14336,False,16,TT,CUTLASS,6.5581,293.40,65.24
llama-3-8B,16384,4096,14336,16384,4096,14336,False,16,TT,TE_CUBLAS,2.6140,736.09,163.66
llama-3-8B,16384,4096,14336,1,128,128,False,16,GB,MXBLAS,2.4460,786.65,174.91
llama-3-8B,16384,4096,14336,1,128,128,False,16,GB,DEEP_GEMM,2.7557,698.24,155.25
llama-3-8B,16384,4096,14336,1,128,128,False,16,GB,CUTLASS,6.4806,296.91,66.02
llama-3-8B,16384,4096,14336,1,128,128,False,16,GB,SG_LANG,3.5672,539.40,119.93
llama-3-8B,16384,4096,14336,128,128,128,False,16,BB,MXBLAS,2.8310,679.67,151.12
llama-3-8B,16384,4096,14336,128,128,128,False,16,BB,FB_GEMM,3.3088,581.52,129.30
llama-3-8B,16384,4096,14336,128,128,128,False,16,BB,CUTLASS,3.1447,611.87,136.04
llama-3-8B,16384,4096,14336,1,1,14336,False,16,CC,MXBLAS,1.9850,969.34,215.53
llama-3-8B,16384,4096,14336,1,1,14336,False,16,CC,FB_GEMM,2.3776,809.26,179.93
llama-3-8B,16384,4096,14336,1,1,14336,False,16,CC,SG_LANG,2.6741,719.56,159.99
llama-3-8B,16384,128256,4096,16384,128256,4096,False,16,TT,MXBLAS,21.8890,786.43,219.07
llama-3-8B,16384,128256,4096,16384,128256,4096,False,16,TT,COAT,21.7844,790.21,220.12
llama-3-8B,16384,128256,4096,16384,128256,4096,False,16,TT,CUTLASS,34.2861,502.08,139.86
llama-3-8B,16384,128256,4096,16384,128256,4096,False,16,TT,TE_CUBLAS,19.0660,902.88,251.50
llama-3-8B,16384,128256,4096,1,128,128,False,16,GB,MXBLAS,22.4600,766.44,213.50
llama-3-8B,16384,128256,4096,1,128,128,False,16,GB,DEEP_GEMM,27.3486,629.44,175.33
llama-3-8B,16384,128256,4096,1,128,128,False,16,GB,CUTLASS,39.0514,440.81,122.79
llama-3-8B,16384,128256,4096,1,128,128,False,16,GB,SG_LANG,90.2225,190.80,53.15
llama-3-8B,16384,128256,4096,128,128,128,False,16,BB,MXBLAS,31.1670,552.32,153.85
llama-3-8B,16384,128256,4096,128,128,128,False,16,BB,FB_GEMM,74.8224,230.07,64.09
llama-3-8B,16384,128256,4096,128,128,128,False,16,BB,CUTLASS,31.9930,538.06,149.88
llama-3-8B,16384,128256,4096,1,1,4096,False,16,CC,MXBLAS,20.3960,844.243,235.18
llama-3-8B,16384,128256,4096,1,1,4096,False,16,CC,FB_GEMM,20.7272,830.51,231.34
llama-3-8B,16384,128256,4096,1,1,4096,False,16,CC,SG_LANG,28.2057,610.31,170.01
llama-3-70B,128,8192,8192,128,8192,8192,False,16,TT,MXBLAS,0.0572,300.51,1228.89
llama-3-70B,128,8192,8192,128,8192,8192,False,16,TT,COAT,0.0703,244.28,998.96
llama-3-70B,128,8192,8192,128,8192,8192,False,16,TT,CUTLASS,0.0560,306.85,1254.82
llama-3-70B,128,8192,8192,128,8192,8192,False,16,TT,TE_CUBLAS,0.0595,288.87,1181.29
llama-3-70B,128,8192,8192,1,128,128,False,16,GB,MXBLAS,0.0577,297.75,1217.61
llama-3-70B,128,8192,8192,1,128,128,False,16,GB,DEEP_GEMM,0.1077,159.54,652.41
llama-3-70B,128,8192,8192,1,128,128,False,16,GB,CUTLASS,0.0636,270.06,1104.35
llama-3-70B,128,8192,8192,1,128,128,False,16,GB,SG_LANG,0.0646,266.04,1087.94
llama-3-70B,128,8192,8192,128,128,128,False,16,BB,MXBLAS,0.0586,293.16,1198.84
llama-3-70B,128,8192,8192,128,128,128,False,16,BB,FB_GEMM,0.0871,197.25,806.63
llama-3-70B,128,8192,8192,128,128,128,False,16,BB,CUTLASS,0.0627,274.11,1120.92
llama-3-70B,128,8192,8192,1,1,8192,False,16,CC,MXBLAS,0.0576,298.38,1220.16
llama-3-70B,128,8192,8192,1,1,8192,False,16,CC,FB_GEMM,0.0988,173.80,710.73
llama-3-70B,128,8192,8192,1,1,8192,False,16,CC,SG_LANG,0.0550,312.43,1277.63
llama-3-70B,128,28672,8192,128,28672,8192,False,16,TT,MXBLAS,0.1520,395.50,1600.11
llama-3-70B,128,28672,8192,128,28672,8192,False,16,TT,COAT,0.1492,403.02,1630.54
llama-3-70B,128,28672,8192,128,28672,8192,False,16,TT,CUTLASS,0.1530,393.07,1590.27
llama-3-70B,128,28672,8192,128,28672,8192,False,16,TT,TE_CUBLAS,0.1761,341.37,1381.09
llama-3-70B,128,28672,8192,1,128,128,False,16,GB,MXBLAS,0.1541,390.21,1578.71
llama-3-70B,128,28672,8192,1,128,128,False,16,GB,DEEP_GEMM,0.1463,410.92,1662.50
llama-3-70B,128,28672,8192,1,128,128,False,16,GB,CUTLASS,0.1578,381.04,1541.59
llama-3-70B,128,28672,8192,1,128,128,False,16,GB,SG_LANG,0.1536,391.47,1583.79
llama-3-70B,128,28672,8192,128,128,128,False,16,BB,MXBLAS,0.1567,383.80,1552.76
llama-3-70B,128,28672,8192,128,128,128,False,16,BB,FB_GEMM,0.1532,392.58,1588.30
llama-3-70B,128,28672,8192,128,128,128,False,16,BB,CUTLASS,0.1574,382.02,1545.55
llama-3-70B,128,28672,8192,1,1,8192,False,16,CC,MXBLAS,0.1528,393.44,1591.76
llama-3-70B,128,28672,8192,1,1,8192,False,16,CC,FB_GEMM,0.1442,416.96,1686.94
llama-3-70B,128,28672,8192,1,1,8192,False,16,CC,SG_LANG,0.1506,399.26,1615.29
llama-3-70B,128,8192,28672,128,8192,28672,False,16,TT,MXBLAS,0.1492,402.88,1612.39
llama-3-70B,128,8192,28672,128,8192,28672,False,16,TT,COAT,0.2238,268.67,1075.24
llama-3-70B,128,8192,28672,128,8192,28672,False,16,TT,CUTLASS,0.1566,383.93,1536.55
llama-3-70B,128,8192,28672,128,8192,28672,False,16,TT,TE_CUBLAS,0.1585,379.42,1518.49
llama-3-70B,128,8192,28672,1,128,128,False,16,GB,MXBLAS,0.1525,394.32,1578.11
llama-3-70B,128,8192,28672,1,128,128,False,16,GB,DEEP_GEMM,0.1401,429.08,1717.25
